T,M3 F1,M3 P1,M3 V1,M3 A1,M3 F2,M3 P2,M3 V2,M3 A2,M3 F3,M3 P3,M3 V3,M3 A3,M3 F4,M3 P4,M3 V4,M3 A4,M3 F5,M3 P5,M3 V5,M3 A5
74.64,5.51914,0.62371,-0.00210,0.42200,5.21176,0.63222,-0.06803,-0.21834,5.09564,0.63606,0.01944,-0.46157,5.35521,0.62783,-0.04478,0.13498,5.17078,0.63359,0.03849,-0.14980
74.68,5.50548,0.62399,0.01524,0.36775,5.28690,0.62783,-0.07260,0.13392,5.14346,0.63798,-0.02439,-0.66417,5.41668,0.62591,-0.03582,0.25262,5.11613,0.63496,0.03011,-0.30595
74.72,5.45767,0.62508,0.02877,0.27856,5.36887,0.62536,-0.05202,0.36973,5.20493,0.63359,-0.05698,-0.33413,5.46450,0.62481,-0.02230,0.31600,5.07515,0.63633,0.01296,-0.42068
74.76,5.38936,0.62646,0.03754,0.18023,5.44400,0.62399,-0.03525,0.42504,5.25958,0.63167,-0.05088,0.03520,5.51231,0.62426,-0.01048,0.36589,5.06149,0.63606,-0.00629,-0.45786
74.80,5.32788,0.62810,0.04421,0.05478,5.49182,0.62261,-0.01887,0.47877,5.36204,0.62975,-0.04402,0.19863,5.49182,0.62371,0.00705,0.39884,5.08881,0.63578,-0.02496,-0.44556
74.84,5.25275,0.63030,0.04268,-0.08760,5.51914,0.62234,0.00095,0.56836,5.41668,0.62810,-0.03297,0.27538,5.47133,0.62481,0.02458,0.35226,5.12297,0.63414,-0.04440,-0.35742
74.88,5.17761,0.63167,0.03621,-0.20498,5.51914,0.62261,0.02496,0.65609,5.47133,0.62700,-0.02077,0.29788,5.43034,0.62591,0.03678,0.25791,5.18444,0.63194,-0.05602,-0.19611
74.92,5.09564,0.63332,0.02553,-0.29470,5.47816,0.62371,0.06003,0.53951,5.49182,0.62646,-0.00819,0.29801,5.36887,0.62783,0.04573,0.13789,5.27324,0.62947,-0.06155,0.01667
74.96,5.07515,0.63386,0.01067,-0.32183,5.42351,0.62755,0.08613,0.02144,5.47816,0.62646,0.00229,0.31323,5.28690,0.62975,0.04878,-0.00887,5.33471,0.62673,-0.05640,0.26056
75.00,5.05466,0.63414,-0.00267,-0.28477,5.34838,0.63277,0.06288,-0.49716,5.45767,0.62646,0.01620,0.35584,5.20493,0.63194,0.04535,-0.16250,5.41668,0.62453,-0.04002,0.45283
75.04,5.06149,0.63359,-0.01429,-0.20670,5.27324,0.63332,0.02172,-0.46196,5.39619,0.62783,0.03011,0.42280,5.14346,0.63359,0.03525,-0.29642,5.46450,0.62289,-0.01067,0.42081
75.08,5.10247,0.63249,-0.01544,-0.21596,5.19127,0.63277,0.01582,-0.17018,5.33471,0.62892,0.04592,0.52839,5.08881,0.63496,0.01982,-0.37807,5.49865,0.62453,0.00095,0.22814
75.12,5.17761,0.63277,-0.02630,-0.32752,5.12297,0.63414,0.02134,-0.13286,5.27324,0.63057,0.07889,0.40202,5.06149,0.63524,0.00229,-0.38879,5.49182,0.62371,-0.00305,0.24852
75.16,5.25275,0.63085,-0.04631,-0.31203,5.07515,0.63524,0.01277,-0.27604,5.19127,0.63524,0.10328,-0.30171,5.06149,0.63496,-0.01181,-0.36947,5.47816,0.62316,0.01563,0.37052
75.20,5.32788,0.62892,-0.06136,-0.05518,5.04783,0.63551,-0.00515,-0.34194,5.14346,0.64155,0.06288,-1.13500,5.08881,0.63441,-0.02744,-0.33003,5.43034,0.62481,0.03659,0.28266
75.24,5.40302,0.62508,-0.05526,0.31296,5.06832,0.63469,-0.02039,-0.27339,5.10247,0.64210,-0.01944,-1.20421,5.14346,0.63277,-0.04173,-0.21093,5.36887,0.62673,0.04402,0.06405
75.28,5.45767,0.62371,-0.02858,0.50682,5.10247,0.63359,-0.02877,-0.16025,5.08881,0.63825,-0.06422,-0.52509,5.21176,0.63057,-0.04459,-0.07874,5.28690,0.62892,0.03697,-0.06617
75.32,5.49865,0.62316,-0.00743,0.51291,5.15712,0.63194,-0.02782,-0.15258,5.08198,0.63469,-0.05469,0.06762,5.29373,0.62920,-0.04554,0.01019,5.21859,0.62947,0.03239,-0.05545
75.36,5.51231,0.62316,0.01277,0.48036,5.23226,0.63194,-0.03792,-0.19770,5.10930,0.63386,-0.03735,0.17507,5.36204,0.62700,-0.04592,0.14371,5.13663,0.63112,0.03544,-0.09263
75.40,5.49182,0.62426,0.03068,0.43418,5.31422,0.62920,-0.05278,-0.04142,5.16395,0.63249,-0.03487,0.08469,5.43034,0.62508,-0.03544,0.30092,5.08198,0.63277,0.02839,-0.19373
75.44,5.44400,0.62563,0.04726,0.37397,5.40302,0.62673,-0.04535,0.21358,5.21176,0.63112,-0.03525,0.05386,5.49182,0.62399,-0.01963,0.40453,5.06149,0.63359,0.01734,-0.24441
75.48,5.39619,0.62783,0.06593,0.18645,5.45084,0.62536,-0.03068,0.36655,5.29373,0.62947,-0.03259,0.06855,5.50548,0.62344,-0.00057,0.43616,5.05466,0.63414,0.00553,-0.23515
75.52,5.30739,0.63167,0.06612,-0.09065,5.49865,0.62426,-0.01296,0.43034,5.36887,0.62838,-0.02744,0.05306,5.50548,0.62399,0.01715,0.40387,5.08881,0.63359,0.00152,-0.28411
75.56,5.22542,0.63359,0.05374,-0.26585,5.51914,0.62426,0.00591,0.41538,5.39619,0.62755,-0.02744,0.04248,5.46450,0.62481,0.03392,0.31045,5.13663,0.63469,-0.01201,-0.42452
75.60,5.15712,0.63578,0.04230,-0.37886,5.49865,0.62481,0.02230,0.33784,5.45767,0.62646,-0.03125,0.19863,5.40985,0.62700,0.04307,0.18209,5.19810,0.63332,-0.03964,-0.39024
75.64,5.09564,0.63716,0.02477,-0.49584,5.46450,0.62618,0.03468,0.20776,5.45084,0.62426,-0.01677,0.47083,5.34155,0.62838,0.04764,0.06458,5.28690,0.63085,-0.05202,-0.14278
75.68,5.06832,0.63798,0.00229,-0.57643,5.38936,0.62783,0.03945,0.06246,5.45084,0.62453,0.01277,0.59654,5.27324,0.63085,0.04954,-0.07821,5.35521,0.62865,-0.05088,0.12254
75.72,5.05466,0.63771,-0.02744,-0.50458,5.30739,0.62947,0.03964,-0.07133,5.44400,0.62563,0.03678,0.54573,5.19127,0.63277,0.04097,-0.20696,5.42351,0.62646,-0.03906,0.31362
75.76,5.08198,0.63524,-0.04421,-0.28597,5.24592,0.63139,0.03068,-0.13220,5.37570,0.62728,0.06174,0.32844,5.11613,0.63414,0.03068,-0.28319,5.48499,0.62536,-0.02172,0.38892
75.80,5.12980,0.63359,-0.04688,-0.13021,5.15029,0.63167,0.02611,-0.12479,5.32105,0.63112,0.07070,-0.06061,5.08198,0.63524,0.01848,-0.35279,5.51231,0.62481,-0.00591,0.39381
75.84,5.17761,0.63167,-0.05088,-0.05756,5.10247,0.63332,0.02420,-0.17904,5.25275,0.63414,0.05145,-0.32302,5.06832,0.63578,0.00229,-0.40440,5.50548,0.62481,0.01124,0.34856
75.88,5.25275,0.62947,-0.05259,0.02686,5.06149,0.63414,0.01181,-0.23184,5.19127,0.63496,0.03487,-0.35081,5.06832,0.63551,-0.01601,-0.39739,5.47816,0.62591,0.02325,0.26307
75.92,5.34155,0.62728,-0.04974,0.13207,5.04783,0.63414,0.00152,-0.20802,5.14346,0.63661,0.02382,-0.35147,5.10247,0.63441,-0.03201,-0.32077,5.43034,0.62673,0.03259,0.16382
75.96,5.40985,0.62536,-0.04230,0.24627,5.06149,0.63386,-0.00210,-0.23409,5.10247,0.63716,0.00781,-0.35637,5.16395,0.63277,-0.04288,-0.20247,5.36887,0.62865,0.03754,0.03599
76.00,5.47816,0.62371,-0.02954,0.34551,5.11613,0.63441,-0.01448,-0.29960,5.10247,0.63716,-0.00610,-0.33691,5.23909,0.63085,-0.04878,-0.06471,5.28690,0.63002,0.03468,-0.07358
76.04,5.49182,0.62289,-0.01334,0.40731,5.17078,0.63304,-0.03220,-0.24441,5.10247,0.63661,-0.01925,-0.31746,5.30056,0.62865,-0.04840,0.08006,5.20493,0.63139,0.03106,-0.16316
76.08,5.50548,0.62261,0.00419,0.43073,5.26641,0.63112,-0.03678,-0.13140,5.13663,0.63551,-0.03011,-0.31759,5.37570,0.62673,-0.04116,0.19730,5.12980,0.63277,0.02077,-0.22126
76.12,5.47816,0.62316,0.02249,0.41737,5.33471,0.62975,-0.03373,-0.17018,5.19127,0.63441,-0.04497,-0.29046,5.45084,0.62536,-0.03201,0.29377,5.08881,0.63304,0.01105,-0.22390
76.16,5.43717,0.62453,0.03887,0.36192,5.40985,0.62975,-0.05488,-0.09276,5.24592,0.63194,-0.05888,-0.11791,5.47816,0.62399,-0.01791,0.38138,5.05466,0.63359,0.00229,-0.22033
76.20,5.36204,0.62646,0.05031,0.29774,5.47816,0.62453,-0.05640,0.30198,5.33471,0.62920,-0.05964,0.19744,5.49865,0.62371,0.00114,0.39937,5.06149,0.63304,-0.00381,-0.27273
76.24,5.29373,0.62810,0.06841,0.08628,5.51231,0.62371,-0.02401,0.55354,5.38253,0.62673,-0.04421,0.51635,5.48499,0.62426,0.01639,0.35398,5.09564,0.63359,-0.01677,-0.36722
76.28,5.21176,0.63277,0.06479,-0.28649,5.52597,0.62316,0.00000,0.53157,5.43034,0.62508,-0.01467,0.67131,5.45767,0.62508,0.02973,0.28914,5.14346,0.63222,-0.03983,-0.30555
76.32,5.15029,0.63414,0.04021,-0.52442,5.49182,0.62399,0.01906,0.45667,5.45767,0.62453,0.03125,0.32328,5.39619,0.62673,0.04002,0.20141,5.21859,0.62975,-0.04783,-0.09700
76.36,5.09564,0.63606,0.01239,-0.50696,5.45767,0.62481,0.03392,0.40334,5.45767,0.63002,0.02344,-0.26307,5.32105,0.62838,0.04669,0.08707,5.28690,0.62783,-0.04326,0.03176
76.40,5.06149,0.63469,-0.00610,-0.33056,5.39619,0.62646,0.05202,0.31362,5.46450,0.62810,-0.02058,-0.17454,5.24592,0.63057,0.04916,-0.07556,5.34838,0.62646,-0.03983,0.05624
76.44,5.06149,0.63496,-0.00972,-0.22298,5.30056,0.62892,0.06784,0.02845,5.40302,0.62563,-0.00800,0.32117,5.18444,0.63277,0.04021,-0.22615,5.42351,0.62508,-0.04345,0.17587
76.48,5.09564,0.63441,-0.02134,-0.17759,5.23226,0.63304,0.05660,-0.30198,5.36887,0.62673,0.02344,0.45495,5.12297,0.63386,0.02801,-0.30582,5.47816,0.62234,-0.03220,0.42703
76.52,5.15029,0.63304,-0.02763,-0.07847,5.15029,0.63386,0.03373,-0.40864,5.30056,0.62838,0.04040,0.28411,5.08881,0.63496,0.01524,-0.36060,5.49182,0.62179,-0.00400,0.56082
76.56,5.21859,0.63167,-0.02363,-0.06908,5.08881,0.63524,0.01944,-0.38852,5.21859,0.63030,0.04669,0.03904,5.06832,0.63524,-0.00095,-0.39606,5.49182,0.62234,0.01906,0.53779
76.60,5.29373,0.63167,-0.02954,-0.13140,5.05466,0.63551,0.00381,-0.36364,5.16395,0.63249,0.04116,-0.17176,5.08198,0.63496,-0.01867,-0.37132,5.45084,0.62344,0.04002,0.45032
76.64,5.36204,0.62947,-0.03906,-0.08469,5.05466,0.63551,-0.00991,-0.32805,5.11613,0.63359,0.03182,-0.34022,5.11613,0.63359,-0.03278,-0.28504,5.40985,0.62563,0.05602,0.30462
76.68,5.43034,0.62810,-0.03887,0.03904,5.06149,0.63469,-0.02287,-0.28464,5.08198,0.63524,0.01620,-0.51040,5.17761,0.63222,-0.04249,-0.16475,5.33471,0.62783,0.07012,0.03308
76.72,5.47816,0.62646,-0.03792,0.22324,5.12297,0.63359,-0.03316,-0.22880,5.08881,0.63578,-0.01753,-0.45680,5.24592,0.63002,-0.04707,-0.01707,5.25958,0.63222,0.06117,-0.27975
76.76,5.50548,0.62453,-0.02268,0.43193,5.19127,0.63194,-0.04078,-0.18050,5.10247,0.63304,-0.03220,-0.13432,5.32788,0.62810,-0.04249,0.10401,5.19810,0.63332,0.03735,-0.35914
76.80,5.50548,0.62426,0.00172,0.50696,5.27324,0.63030,-0.04745,-0.12611,5.14346,0.63222,-0.02401,0.09660,5.39619,0.62673,-0.03811,0.20683,5.12980,0.63441,0.02839,-0.33069
76.84,5.47133,0.62481,0.02382,0.42385,5.33471,0.62810,-0.05183,-0.03229,5.21176,0.63112,-0.01353,0.07609,5.45767,0.62481,-0.02725,0.32633,5.08881,0.63578,0.01505,-0.36708
76.88,5.42351,0.62646,0.03811,0.25725,5.41668,0.62618,-0.05431,0.16462,5.26641,0.63167,-0.01410,-0.05584,5.49182,0.62426,-0.00934,0.37794,5.07515,0.63578,-0.00095,-0.39858
76.92,5.34155,0.62810,0.04459,0.07596,5.47816,0.62316,-0.04154,0.41909,5.34155,0.63030,-0.02306,-0.08257,5.49182,0.62426,0.00495,0.37330,5.08198,0.63578,-0.01906,-0.38085
76.96,5.26641,0.63030,0.04307,-0.07874,5.49865,0.62234,-0.01563,0.54666,5.37570,0.62947,-0.02458,0.00026,5.48499,0.62453,0.02153,0.33135,5.12297,0.63414,-0.03411,-0.29457
77.00,5.19127,0.63167,0.03678,-0.19108,5.50548,0.62206,0.00819,0.51940,5.44400,0.62838,-0.02515,0.14861,5.44400,0.62618,0.03297,0.24521,5.17078,0.63277,-0.04211,-0.20670
77.04,5.12980,0.63332,0.02763,-0.28742,5.48499,0.62316,0.02782,0.42941,5.45084,0.62700,-0.01372,0.31402,5.38936,0.62728,0.04097,0.15284,5.25958,0.63085,-0.05012,-0.12055
77.08,5.08198,0.63414,0.01220,-0.34207,5.42351,0.62453,0.04135,0.35187,5.46450,0.62700,0.00457,0.36020,5.30056,0.62947,0.04688,0.01800,5.32788,0.62865,-0.05412,0.02025
77.12,5.06149,0.63414,-0.00095,-0.36086,5.36204,0.62646,0.05393,0.30515,5.46450,0.62755,0.01925,0.29033,5.22542,0.63139,0.04307,-0.12929,5.40302,0.62618,-0.04935,0.18500
77.16,5.06149,0.63414,-0.01601,-0.37595,5.28007,0.62865,0.06974,0.14464,5.41668,0.62865,0.03011,0.14821,5.15029,0.63304,0.03525,-0.24441,5.45084,0.62453,-0.03887,0.34565
77.20,5.10247,0.63304,-0.03392,-0.31362,5.20493,0.63249,0.07146,-0.16991,5.36204,0.63030,0.03163,-0.00913,5.10930,0.63441,0.02172,-0.31402,5.47816,0.62289,-0.02153,0.48843
77.24,5.15712,0.63112,-0.04440,-0.16832,5.13663,0.63469,0.06117,-0.57312,5.29373,0.63139,0.02706,-0.10811,5.08198,0.63469,0.00915,-0.34988,5.49865,0.62261,0.00133,0.56730
77.28,5.21859,0.62920,-0.04726,-0.00754,5.09564,0.63880,0.01887,-0.78988,5.23226,0.63249,0.02077,-0.14702,5.06832,0.63524,-0.00572,-0.38243,5.47816,0.62261,0.03087,0.45919
77.32,5.30739,0.62728,-0.04497,0.14781,5.06149,0.63606,-0.02096,-0.56571,5.17761,0.63304,0.01429,-0.15033,5.08198,0.63441,-0.02401,-0.34816,5.44400,0.62563,0.04669,0.14490
77.36,5.38253,0.62536,-0.03640,0.29695,5.06149,0.63551,-0.02592,-0.31336,5.12297,0.63359,0.00877,-0.14001,5.12980,0.63304,-0.03602,-0.24931,5.38936,0.62728,0.03925,-0.10189
77.40,5.43717,0.62371,-0.01429,0.29324,5.08881,0.63441,-0.03640,-0.24706,5.10930,0.63386,0.00191,-0.10375,5.19127,0.63139,-0.04383,-0.13749,5.31422,0.62865,0.03182,-0.17759
77.44,5.48499,0.62508,-0.00915,0.20961,5.15712,0.63277,-0.04745,-0.16144,5.10247,0.63359,-0.00133,-0.04737,5.27324,0.62947,-0.04802,0.00172,5.22542,0.63002,0.02020,-0.12174
77.48,5.49865,0.62316,-0.00724,0.32143,5.20493,0.63030,-0.05221,-0.01667,5.11613,0.63332,0.00324,-0.10838,5.34155,0.62728,-0.04459,0.15536,5.15712,0.62975,0.02039,-0.02726
77.52,5.48499,0.62344,0.01658,0.43484,5.29373,0.62838,-0.04935,0.14914,5.16395,0.63441,-0.00457,-0.27856,5.40302,0.62563,-0.03392,0.26850,5.09564,0.63139,0.02553,-0.10150
77.56,5.45767,0.62481,0.03449,0.40877,5.36204,0.62618,-0.04078,0.30833,5.21176,0.63359,-0.02592,-0.30013,5.46450,0.62453,-0.02096,0.32686,5.08198,0.63249,0.01544,-0.25077
77.60,5.38936,0.62646,0.04859,0.37476,5.43034,0.62453,-0.01963,0.34419,5.28007,0.63167,-0.03468,-0.16779,5.50548,0.62399,-0.00781,0.37052,5.05466,0.63277,0.00114,-0.30727
77.64,5.33471,0.62865,0.06307,0.31415,5.48499,0.62508,-0.00800,0.26215,5.34838,0.63057,-0.03678,-0.03957,5.49865,0.62371,0.00953,0.38243,5.08198,0.63249,-0.01258,-0.26294
77.68,5.25275,0.63112,0.08041,0.07424,5.50548,0.62426,-0.00362,0.27578,5.38936,0.62920,-0.04249,0.18116,5.47133,0.62481,0.02534,0.32765,5.11613,0.63167,-0.02249,-0.13154
77.72,5.19127,0.63551,0.08365,-0.46011,5.49865,0.62426,0.01124,0.34459,5.43717,0.62618,-0.02687,0.45019,5.43717,0.62591,0.03678,0.23753,5.17761,0.63057,-0.02592,0.04142
77.76,5.12297,0.64018,0.03506,-0.78631,5.47816,0.62508,0.02801,0.32368,5.45084,0.62591,0.01162,0.32342,5.36887,0.62783,0.04516,0.11883,5.25958,0.62892,-0.01639,0.12148
77.80,5.08198,0.63771,-0.00324,-0.57577,5.40985,0.62673,0.04021,0.20961,5.45767,0.62920,0.00686,0.02924,5.29373,0.62975,0.04669,-0.01178,5.34155,0.62892,-0.00133,-0.10454
77.84,5.06149,0.63825,-0.00686,-0.40943,5.34838,0.62838,0.04726,0.02355,5.43717,0.62673,-0.00438,0.12029,5.22542,0.63167,0.04440,-0.14424,5.40985,0.63085,-0.02782,-0.24812
77.88,5.08198,0.63798,-0.02534,-0.44529,5.27324,0.63085,0.04478,-0.20630,5.38253,0.62755,0.01105,0.34154,5.15029,0.63359,0.03430,-0.25513,5.47133,0.62618,-0.04288,0.07887
77.92,5.11613,0.63633,-0.04440,-0.44304,5.19127,0.63277,0.02439,-0.28795,5.34155,0.62755,0.02992,0.41419,5.10247,0.63441,0.02268,-0.32831,5.49182,0.62563,-0.01925,0.38164
77.96,5.17761,0.63469,-0.06860,-0.26307,5.12297,0.63222,0.01486,-0.21199,5.26641,0.62975,0.05374,0.23806,5.08198,0.63551,0.00800,-0.38680,5.49865,0.62508,-0.00076,0.43682
78.00,5.24592,0.63002,-0.07222,0.07807,5.08198,0.63359,0.01277,-0.23343,5.21859,0.63277,0.05412,-0.08562,5.08198,0.63524,-0.01067,-0.38164,5.47816,0.62563,0.01829,0.38786
78.04,5.32788,0.62810,-0.05583,0.28014,5.05466,0.63386,-0.00172,-0.29867,5.15029,0.63441,0.04364,-0.33638,5.09564,0.63441,-0.02420,-0.32593,5.43717,0.62673,0.03087,0.29046
78.08,5.39619,0.62591,-0.04383,0.33572,5.06149,0.63332,-0.01391,-0.31058,5.10247,0.63661,0.02287,-0.46421,5.14346,0.63332,-0.03697,-0.24865,5.38253,0.62810,0.04211,0.16991
78.12,5.45084,0.62453,-0.02954,0.37211,5.10930,0.63277,-0.02725,-0.29377,5.11613,0.63633,-0.00019,-0.41578,5.21176,0.63139,-0.04650,-0.11447,5.29373,0.63030,0.04688,-0.00860
78.16,5.49182,0.62344,-0.01372,0.38839,5.15712,0.63112,-0.03925,-0.21385,5.10930,0.63606,-0.01143,-0.32580,5.28690,0.62920,-0.04650,0.03057,5.23909,0.63222,0.04173,-0.19254
78.20,5.49182,0.62344,0.00267,0.37449,5.23226,0.62947,-0.04650,-0.06603,5.13663,0.63551,-0.02363,-0.28292,5.36204,0.62755,-0.04192,0.13418,5.17078,0.63386,0.02954,-0.32791
78.24,5.48499,0.62371,0.01715,0.32937,5.31422,0.62728,-0.04783,0.15999,5.19127,0.63414,-0.03411,-0.23793,5.42351,0.62591,-0.03659,0.24759,5.10930,0.63469,0.01334,-0.39845
78.28,5.44400,0.62481,0.03068,0.24124,5.38253,0.62508,-0.03468,0.39130,5.23226,0.63277,-0.04364,-0.16727,5.46450,0.62426,-0.02249,0.35703,5.06832,0.63496,-0.00400,-0.40837
78.32,5.37570,0.62646,0.03697,0.13590,5.45767,0.62399,-0.00953,0.45614,5.30739,0.63057,-0.05012,-0.02951,5.49182,0.62399,-0.00495,0.39051,5.06832,0.63441,-0.02191,-0.33691
78.36,5.30739,0.62783,0.04059,0.04711,5.49182,0.62481,0.00762,0.35742,5.35521,0.62838,-0.04669,0.13207,5.48499,0.62399,0.01048,0.37172,5.08881,0.63304,-0.03411,-0.18381
78.40,5.21859,0.62975,0.04154,-0.05637,5.49865,0.62481,0.01715,0.25976,5.42351,0.62673,-0.03906,0.29113,5.45767,0.62481,0.02573,0.31521,5.13663,0.63139,-0.03811,-0.00437
78.44,5.16395,0.63139,0.03602,-0.14887,5.51231,0.62563,0.03468,0.04698,5.44400,0.62508,-0.02382,0.43378,5.40302,0.62618,0.03678,0.22351,5.19127,0.62947,-0.03030,0.07874
78.48,5.11613,0.63277,0.02782,-0.20842,5.46450,0.62920,0.01867,-0.09091,5.45084,0.62453,-0.00286,0.49544,5.34155,0.62783,0.04478,0.10057,5.27324,0.62920,-0.02668,0.05624
78.52,5.06832,0.63359,0.01810,-0.25249,5.40302,0.62673,0.01124,0.11632,5.45084,0.62426,0.02801,0.28530,5.26641,0.63002,0.04554,-0.03864,5.34838,0.62783,-0.03030,0.10785
78.56,5.06832,0.63386,0.01353,-0.40361,5.32105,0.62865,0.03354,0.21279,5.40985,0.62838,0.02458,-0.01866,5.19810,0.63167,0.04021,-0.13617,5.40985,0.62618,-0.02287,0.22840
78.60,5.08198,0.63578,-0.01429,-0.52535,5.24592,0.63030,0.03849,0.09091,5.36887,0.62673,0.00934,0.03930,5.13663,0.63332,0.03297,-0.19122,5.45084,0.62508,0.00114,0.08972
78.64,5.12980,0.63277,-0.04249,-0.32897,5.17761,0.63194,0.03945,-0.04036,5.31422,0.62755,0.02534,0.16210,5.09564,0.63441,0.02268,-0.20683,5.48499,0.62810,-0.01143,-0.10825
78.68,5.19810,0.63112,-0.04268,-0.06114,5.10930,0.63359,0.03354,-0.16105,5.25275,0.62920,0.03278,0.07622,5.07515,0.63469,0.02020,-0.31031,5.47816,0.62453,-0.03011,0.17375
78.72,5.25958,0.62947,-0.04211,0.11394,5.06832,0.63441,0.02954,-0.33413,5.20493,0.63057,0.03259,-0.05478,5.08198,0.63661,0.00324,-0.51688,5.45767,0.62344,-0.00095,0.53567
78.76,5.34838,0.62755,-0.03316,0.26109,5.06832,0.63661,0.00972,-0.54308,5.14346,0.63194,0.02649,-0.15787,5.11613,0.63551,-0.02649,-0.57630,5.41668,0.62453,0.02935,0.54679
78.80,5.41668,0.62673,-0.02134,0.37304,5.08881,0.63578,-0.02287,-0.53184,5.10930,0.63277,0.01772,-0.20088,5.15712,0.63441,-0.05336,-0.37463,5.34155,0.62646,0.04840,0.38058
78.84,5.47816,0.62536,0.00057,0.37767,5.12297,0.63414,-0.04135,-0.31124,5.10247,0.63332,0.00991,-0.23184,5.23909,0.63057,-0.06307,-0.00741,5.26641,0.62865,0.05793,0.18989
78.88,5.49182,0.62700,0.01677,0.20273,5.17761,0.63194,-0.04631,-0.09859,5.09564,0.63359,0.00038,-0.29523,5.30056,0.62838,-0.04802,0.23224,5.20493,0.63085,0.06765,-0.09422
78.92,5.49865,0.62755,0.01429,0.07159,5.25275,0.63030,-0.04516,0.02660,5.14346,0.63332,-0.01067,-0.40665,5.38253,0.62700,-0.03621,0.27286,5.14346,0.63496,0.05488,-0.45058
78.96,5.47816,0.62783,0.01639,0.07344,5.32788,0.62838,-0.04307,0.10930,5.17761,0.63332,-0.03373,-0.44489,5.44400,0.62563,-0.02630,0.28676,5.09564,0.63606,0.02268,-0.58966
79.00,5.43034,0.62865,0.02210,0.05942,5.38253,0.62673,-0.03735,0.19135,5.24592,0.63085,-0.05907,-0.18142,5.48499,0.62481,-0.01505,0.32461,5.06832,0.63633,-0.00172,-0.49584
79.04,5.36887,0.63002,0.02058,0.06206,5.44400,0.62508,-0.02573,0.22774,5.30056,0.62728,-0.05393,0.21662,5.49865,0.62426,0.00000,0.35584,5.08198,0.63551,-0.01677,-0.37039
79.08,5.29373,0.63002,0.02458,0.09620,5.49865,0.62481,-0.01601,0.20948,5.35521,0.62591,-0.03220,0.41340,5.48499,0.62481,0.01544,0.33784,5.11613,0.63496,-0.02858,-0.29020
79.12,5.21176,0.63167,0.03373,0.00251,5.49865,0.62426,-0.01429,0.30118,5.41668,0.62508,-0.01448,0.43973,5.45767,0.62563,0.02782,0.28676,5.16395,0.63332,-0.04097,-0.19281
79.16,5.14346,0.63332,0.02935,-0.19360,5.47816,0.62289,0.00438,0.45720,5.45084,0.62481,0.00172,0.44079,5.38936,0.62700,0.03945,0.19691,5.23226,0.63139,-0.04573,-0.06193
79.20,5.10247,0.63441,0.01486,-0.32222,5.44400,0.62426,0.03049,0.42478,5.47133,0.62481,0.02420,0.35240,5.31422,0.62892,0.04631,0.04354,5.31422,0.62947,-0.04535,0.05373
79.24,5.07515,0.63441,0.00000,-0.35809,5.37570,0.62591,0.04421,0.24560,5.45767,0.62728,0.03449,0.17176,5.25275,0.63112,0.04288,-0.10864,5.37570,0.62755,-0.03925,0.12188
79.28,5.07515,0.63441,-0.01467,-0.34882,5.30739,0.62810,0.04897,0.07437,5.43034,0.62810,0.03259,0.10772,5.19127,0.63249,0.03487,-0.20061,5.45084,0.62646,-0.03449,0.16449
79.32,5.08881,0.63332,-0.03011,-0.28014,5.23909,0.63002,0.04745,-0.03666,5.36887,0.62947,0.03906,0.12082,5.13663,0.63386,0.02611,-0.26797,5.49182,0.62481,-0.02896,0.26413
79.36,5.13663,0.63167,-0.03773,-0.19029,5.16395,0.63194,0.04383,-0.09978,5.32788,0.63112,0.04535,0.06272,5.08198,0.63469,0.01429,-0.33996,5.49865,0.62371,-0.01353,0.36325
79.40,5.19127,0.63030,-0.04421,-0.11579,5.10247,0.63332,0.04230,-0.21861,5.24592,0.63304,0.05221,-0.16872,5.07515,0.63524,-0.00248,-0.37502,5.48499,0.62371,0.00305,0.39289
79.44,5.28690,0.62810,-0.04840,-0.00569,5.06832,0.63578,0.02973,-0.39236,5.19810,0.63661,0.03011,-0.38071,5.08198,0.63441,-0.01829,-0.34472,5.46450,0.62399,0.01944,0.37661
79.48,5.34838,0.62618,-0.04592,0.13537,5.06149,0.63633,0.00457,-0.43987,5.14346,0.63496,0.01391,-0.41459,5.12297,0.63359,-0.02992,-0.29589,5.40302,0.62536,0.03392,0.31918
79.52,5.42351,0.62426,-0.03792,0.28557,5.08198,0.63551,-0.01029,-0.39090,5.12297,0.63743,0.00229,-0.49928,5.18444,0.63222,-0.04383,-0.19294,5.34155,0.62673,0.04592,0.21173
79.56,5.46450,0.62289,-0.02230,0.40824,5.12980,0.63496,-0.01563,-0.52892,5.10930,0.63661,-0.03525,-0.36642,5.24592,0.62975,-0.04897,-0.01019,5.25275,0.62892,0.05717,-0.04645
79.60,5.49182,0.62234,-0.00286,0.46038,5.20493,0.63606,-0.05564,-0.55923,5.12297,0.63304,-0.03887,-0.01297,5.32105,0.62783,-0.04249,0.12836,5.17761,0.63222,0.04535,-0.36338
79.64,5.48499,0.62261,0.01772,0.42557,5.27324,0.63002,-0.08270,-0.10560,5.15712,0.63222,-0.01734,-0.05280,5.38936,0.62646,-0.03621,0.20855,5.11613,0.63304,0.02096,-0.49968
79.68,5.46450,0.62399,0.03297,0.33308,5.34838,0.62728,-0.06193,0.31931,5.19810,0.63359,-0.03335,-0.28901,5.45084,0.62481,-0.02611,0.28305,5.08198,0.63386,-0.00343,-0.41578
