T,M4 F1,M4 P1,M4 V1,M4 A1,M4 F2,M4 P2,M4 V2,M4 A2,M4 F3,M4 P3,M4 V3,M4 A3,M4 F4,M4 P4,M4 V4,M4 A4,M4 F5,M4 P5,M4 V5,M4 A5
34.00,6.93991,0.58694,-0.11186,1.01272,6.26368,0.60203,-0.20046,0.22536,5.37570,0.61795,-0.01296,-0.98282,5.92215,0.61301,-0.15892,-0.49650,6.67352,0.59298,-0.14425,0.39090
34.04,7.09702,0.58310,-0.06346,1.21479,6.55740,0.59270,-0.16464,0.79041,5.49865,0.62069,-0.06155,-1.08736,6.18854,0.60642,-0.16712,-0.05492,6.87160,0.58749,-0.12672,0.79478
34.08,7.12434,0.58173,-0.01029,1.27990,6.77598,0.58859,-0.11986,0.94775,5.67625,0.61356,-0.11910,-0.77426,6.44811,0.59929,-0.16121,0.33281,7.01505,0.58200,-0.08423,1.26309
34.12,7.15166,0.58228,0.04288,1.21823,7.04920,0.58392,-0.08708,1.03323,5.93581,0.60862,-0.12253,-0.44344,6.70767,0.59298,-0.13911,0.66628,7.08335,0.57981,-0.01810,1.50989
34.16,7.07652,0.58530,0.09128,1.03310,7.14483,0.58118,-0.04402,1.22538,6.22270,0.60505,-0.14730,-0.21834,6.91259,0.58776,-0.10481,0.91321,7.09018,0.58036,0.05240,1.35387
34.20,6.85794,0.58996,0.12824,0.76924,7.18581,0.57981,0.01239,1.36856,6.49592,0.59627,-0.15283,0.27141,7.06286,0.58447,-0.06441,1.09834,6.98773,0.58502,0.09909,0.95304
34.24,6.63253,0.59600,0.15321,0.47374,7.19264,0.58200,0.07375,1.29644,6.76915,0.59133,-0.12386,0.71194,7.15166,0.58228,-0.01524,1.21400,6.82379,0.58914,0.12291,0.64260
34.28,6.40029,0.60258,0.16540,0.16502,6.98773,0.58612,0.12386,1.00346,6.98089,0.58639,-0.08899,0.98560,7.13800,0.58310,0.03773,1.18753,6.61887,0.59462,0.14673,0.40824
34.32,6.09291,0.60917,0.17245,-0.27617,6.81013,0.59243,0.15816,0.58530,7.09702,0.58365,-0.03983,1.10165,7.05603,0.58557,0.08384,1.03482,6.37980,0.60121,0.15911,0.10626
34.36,5.84701,0.61767,0.14711,-0.78432,6.58472,0.59956,0.16998,0.17044,7.14483,0.58337,0.00572,1.05997,6.89893,0.58996,0.12386,0.77506,6.12024,0.60780,0.15835,-0.25778
34.40,5.67625,0.62179,0.09909,-1.04964,6.20903,0.60642,0.16845,-0.17415,7.11751,0.58475,0.04002,1.10284,6.68035,0.59600,0.14863,0.43219,5.89483,0.61466,0.13663,-0.57471
34.44,5.51914,0.62508,0.05755,-1.15815,5.98362,0.61328,0.15607,-0.51278,6.97406,0.58584,0.08956,1.18766,6.42078,0.60231,0.15892,0.06775,5.69674,0.61905,0.10633,-0.77559
34.48,5.43034,0.62673,0.00762,-1.23993,5.73089,0.61932,0.12996,-0.88198,6.77598,0.59133,0.14825,0.93703,6.16805,0.60917,0.15416,-0.29417,5.56013,0.62289,0.07527,-0.99658
34.52,5.47816,0.62591,-0.04554,-1.20672,5.46450,0.62453,0.08289,-1.17483,6.53690,0.59874,0.18027,0.30224,5.91532,0.61520,0.13358,-0.60845,5.50548,0.62508,0.03887,-1.41977
34.56,5.60111,0.62289,-0.09413,-1.03376,5.40985,0.62618,0.02744,-1.26455,6.24319,0.60725,0.17264,-0.35954,5.71723,0.62014,0.10252,-0.85181,5.53963,0.62838,-0.04707,-1.59193
34.60,5.75821,0.61795,-0.13091,-0.76288,5.35521,0.62618,-0.01848,-1.30385,5.96996,0.61328,0.14082,-0.74859,5.57379,0.62344,0.06669,-1.09675,5.64209,0.62069,-0.11853,-1.07836
34.64,5.98362,0.61219,-0.15740,-0.42491,5.40302,0.62536,-0.07698,-1.29207,5.71723,0.61877,0.10195,-0.85327,5.51231,0.62618,0.01391,-1.28559,5.79920,0.61630,-0.13225,-0.52734
34.68,6.27051,0.60478,-0.16769,-0.02197,5.61477,0.61987,-0.13167,-1.00372,5.52597,0.62124,0.06574,-0.80867,5.52597,0.62481,-0.04497,-1.24708,6.00412,0.61054,-0.14692,-0.23819
34.72,6.53690,0.59792,-0.15511,0.30833,5.77871,0.61411,-0.16407,-0.49968,5.42351,0.62289,0.05012,-1.03548,5.62843,0.62206,-0.09204,-1.03138,6.26368,0.60450,-0.15359,0.06617
34.76,6.73499,0.59270,-0.14349,0.64564,6.02461,0.60670,-0.18446,0.25540,5.39619,0.62700,-0.00515,-1.49110,5.79920,0.61713,-0.12901,-0.73867,6.51641,0.59764,-0.14539,0.42399
34.80,6.96723,0.58557,-0.10862,1.06685,6.36614,0.59627,-0.13625,0.78538,5.45084,0.62371,-0.08747,-1.51968,6.01778,0.61136,-0.15264,-0.38984,6.74182,0.59216,-0.11738,0.72477
34.84,7.09702,0.58310,-0.05107,1.30531,6.57106,0.59572,-0.08518,0.51794,5.62843,0.61877,-0.14406,-1.10932,6.26368,0.60450,-0.16254,0.01628,6.91942,0.58804,-0.08156,0.87484
34.88,7.09702,0.58173,0.00400,1.32291,6.83062,0.59270,-0.09909,0.32275,5.80603,0.61136,-0.17760,-0.59112,6.53007,0.59764,-0.15168,0.42624,7.03554,0.58557,-0.04364,0.93121
34.92,7.08335,0.58337,0.05945,1.18489,7.02188,0.58667,-0.08918,0.74449,6.07925,0.60395,-0.18922,-0.10057,6.75548,0.59188,-0.12558,0.75746,7.08335,0.58475,-0.00762,0.99195
34.96,7.00139,0.58694,0.10214,0.93849,7.03554,0.58365,-0.03849,1.17483,6.36614,0.59572,-0.18389,0.32302,6.94674,0.58722,-0.08747,0.98520,7.04920,0.58502,0.02916,1.15471
35.00,6.76915,0.59188,0.13453,0.66694,7.11751,0.58337,0.02306,1.21016,6.61887,0.58859,-0.16064,0.66655,7.06969,0.58475,-0.04345,1.10443,6.95357,0.58584,0.09051,1.14479
35.04,6.55057,0.59792,0.15759,0.33308,7.01505,0.58639,0.06574,1.02635,6.83062,0.58255,-0.12596,0.89971,7.12434,0.58365,0.00286,1.14426,6.76231,0.59270,0.13968,0.68891
35.08,6.32516,0.60505,0.16388,-0.06577,6.81013,0.58886,0.10195,0.85763,7.00822,0.57871,-0.09109,1.15643,7.09702,0.58475,0.05336,1.04858,6.54373,0.59874,0.14806,0.13498
35.12,6.05193,0.61164,0.15206,-0.46130,6.65986,0.59462,0.13206,0.70770,7.08335,0.57432,-0.03354,1.36777,6.97406,0.58859,0.08899,0.87722,6.29783,0.60478,0.14311,-0.26929
35.16,5.79237,0.61767,0.12520,-0.80748,6.36614,0.59902,0.16712,0.36695,7.08335,0.57569,0.02935,1.32555,6.81013,0.59188,0.12157,0.71167,6.05193,0.61054,0.12462,-0.57736
35.20,5.62843,0.62206,0.08518,-1.07637,6.07242,0.60944,0.16750,-0.12042,7.00822,0.57734,0.07965,1.12732,6.57106,0.59819,0.15225,0.38839,5.84018,0.61548,0.09032,-0.70545
35.24,5.53280,0.62481,0.03563,-1.23305,5.87433,0.61301,0.15035,-0.48406,6.83745,0.58310,0.10824,1.12772,6.32516,0.60505,0.15759,-0.05359,5.66258,0.61740,0.06174,-0.69434
35.28,5.46450,0.62508,-0.01848,-1.24152,5.60794,0.62124,0.12996,-0.87113,6.62570,0.58447,0.16616,1.15339,6.07242,0.61136,0.14558,-0.45178,5.55329,0.61987,0.04230,-0.83275
35.32,5.52597,0.62316,-0.06841,-1.10827,5.49865,0.62426,0.08575,-1.31377,6.37297,0.59627,0.22314,0.63016,5.85384,0.61713,0.11872,-0.77334,5.52597,0.62179,0.00057,-1.06910
35.36,5.69674,0.61932,-0.10976,-0.88119,5.46450,0.62920,0.01696,-1.53874,6.10658,0.60423,0.23038,-0.24216,5.68308,0.62124,0.08041,-0.99234,5.58062,0.62042,-0.05240,-1.09040
35.40,5.85384,0.61411,-0.14139,-0.57180,5.42351,0.62563,-0.05431,-1.35162,5.86067,0.61575,0.20389,-1.08855,5.57379,0.62371,0.03640,-1.11885,5.70357,0.61713,-0.09585,-0.87378
35.44,6.06559,0.60752,-0.15816,-0.18222,5.56696,0.62344,-0.09337,-1.05494,5.63526,0.62289,0.12215,-1.40667,5.53963,0.62426,-0.01124,-1.16464,5.86067,0.61219,-0.12405,-0.56651
35.48,6.37297,0.60094,-0.15740,0.24044,5.75138,0.61850,-0.13491,-0.80192,5.49865,0.62426,0.06479,-1.09411,5.58062,0.62289,-0.06003,-1.10535,6.09291,0.60697,-0.14158,-0.23025
35.52,6.61887,0.59435,-0.13930,0.64696,5.92898,0.61219,-0.16140,-0.46051,5.43034,0.62618,0.04783,-1.02609,5.70357,0.61932,-0.10442,-0.90739,6.34565,0.60039,-0.14463,0.14675
35.56,6.78964,0.58886,-0.09814,0.87020,6.26368,0.60505,-0.17283,-0.09343,5.42351,0.62975,-0.00286,-1.27805,5.90166,0.61411,-0.13606,-0.60223,6.57106,0.59462,-0.12691,0.45601
35.60,7.00822,0.58694,-0.06307,0.92896,6.50275,0.59792,-0.16998,0.31084,5.53963,0.62591,-0.05602,-1.49718,6.12024,0.60807,-0.15530,-0.21940,6.78281,0.59023,-0.10557,0.71194
35.64,7.11068,0.58392,-0.02839,1.05242,6.72816,0.59078,-0.14635,0.67515,5.70357,0.62618,-0.13034,-1.47376,6.36614,0.60094,-0.15378,0.17984,6.95357,0.58584,-0.07203,1.00425
35.68,7.08335,0.58392,0.02191,1.13553,6.98773,0.58612,-0.11643,1.02265,5.91532,0.61548,-0.19818,-0.85128,6.62570,0.59545,-0.13930,0.53858,7.04237,0.58420,-0.02763,1.29035
35.72,7.02871,0.58584,0.06898,1.05864,7.06969,0.58036,-0.06060,1.27527,6.17488,0.60780,-0.20580,-0.02435,6.82379,0.58941,-0.11186,0.88979,7.05603,0.58255,0.03868,1.34461
35.76,6.90576,0.58969,0.10995,0.87192,7.09702,0.58173,-0.00781,1.33283,6.44811,0.59819,-0.18617,0.52019,6.99456,0.58557,-0.06212,1.07743,6.98089,0.58722,0.10328,0.86994
35.80,6.70084,0.59490,0.14158,0.58913,7.11068,0.57981,0.04154,1.38828,6.68035,0.59298,-0.15911,0.90765,7.08335,0.58475,-0.01734,1.05930,6.86477,0.59353,0.10824,0.37555
35.84,6.44128,0.60148,0.15911,0.23886,6.93308,0.58310,0.12520,0.95834,6.88527,0.58475,-0.11281,1.20990,7.10385,0.58447,0.02210,1.02080,6.68035,0.59572,0.11167,0.32752
35.88,6.20220,0.60807,0.16216,-0.16515,6.76231,0.59353,0.12882,0.32553,7.02871,0.58365,-0.05755,1.34765,7.03554,0.58639,0.06288,0.98374,6.46177,0.60121,0.13682,0.24957
35.92,5.94947,0.61493,0.14825,-0.61706,6.55057,0.59408,0.11738,0.38349,7.09702,0.57981,0.00381,1.24880,6.89893,0.58941,0.10385,0.85896,6.21587,0.60752,0.14330,-0.07252
35.96,5.73772,0.62069,0.11281,-1.03509,6.22270,0.60011,0.15835,0.44648,7.09018,0.58447,0.05240,0.90779,6.70084,0.59490,0.13815,0.56637,5.97679,0.61328,0.13301,-0.46488
36.00,5.58062,0.62481,0.05621,-1.21532,5.99729,0.60752,0.18084,-0.09382,6.98089,0.58530,0.07032,0.68507,6.47543,0.60121,0.15225,0.18169,5.78554,0.61877,0.10366,-0.79861
36.04,5.52597,0.62481,0.00591,-1.14876,5.75138,0.61630,0.16102,-0.89654,6.81013,0.58941,0.10023,0.60978,6.22270,0.60752,0.15168,-0.19069,5.63526,0.62206,0.06212,-0.96641
36.08,5.49182,0.62481,-0.03430,-1.07042,5.50548,0.62179,0.10042,-1.47866,6.59155,0.59353,0.12253,0.46514,5.97679,0.61383,0.13568,-0.52509,5.56696,0.62344,0.02306,-1.04792
36.12,5.56013,0.62234,-0.07813,-0.99843,5.45084,0.62508,0.02058,-1.46953,6.31149,0.59929,0.14235,0.19439,5.78554,0.61877,0.10728,-0.79160,5.56013,0.62371,-0.01448,-1.22895
36.16,5.77187,0.61850,-0.11853,-0.81648,5.37570,0.62261,-0.03659,-0.98295,6.07242,0.60560,0.14215,-0.19611,5.62843,0.62261,0.07108,-1.01021,5.62160,0.62371,-0.08041,-1.24589
36.20,5.96996,0.61246,-0.14806,-0.50590,5.38936,0.62042,-0.05469,-0.57789,5.81969,0.61109,0.12767,-0.61428,5.53963,0.62481,0.02515,-1.17628,5.77871,0.61685,-0.13434,-0.80496
36.24,6.16805,0.60615,-0.16159,-0.11235,5.56696,0.61740,-0.05507,-0.75997,5.60794,0.61658,0.09128,-0.97435,5.54646,0.62481,-0.02668,-1.22829,5.97679,0.61109,-0.14539,-0.32672
36.28,6.46177,0.59902,-0.15854,0.31812,5.71040,0.61877,-0.11052,-1.04210,5.47816,0.61877,0.04364,-1.16186,5.62160,0.62261,-0.07679,-1.14995,6.20220,0.60505,-0.14787,-0.09673
36.32,6.69401,0.59270,-0.13396,0.69050,5.95630,0.60889,-0.17207,-0.60607,5.41668,0.62014,-0.00800,-1.15538,5.77187,0.61877,-0.12615,-0.86557,6.44128,0.59956,-0.15111,0.08522
36.36,6.86477,0.58804,-0.09928,0.95013,6.28417,0.60176,-0.16483,0.02501,5.43034,0.61795,-0.05393,-0.97633,5.96996,0.61164,-0.15225,-0.41591,6.65986,0.59298,-0.15111,0.47282
36.40,7.02188,0.58447,-0.05545,1.12004,6.48226,0.59600,-0.15378,0.37701,5.56013,0.61575,-0.09261,-0.65093,6.20220,0.60588,-0.15740,0.00569,6.84428,0.58612,-0.11795,0.96138
36.44,7.10385,0.58337,-0.00553,1.16556,6.76231,0.58996,-0.14254,0.84321,5.73089,0.60944,-0.10633,-0.34287,6.46860,0.59874,-0.14997,0.37714,6.97406,0.58283,-0.06479,1.23768
36.48,7.08335,0.58420,0.04097,1.10946,6.98773,0.58255,-0.08766,1.27328,5.95630,0.60642,-0.10328,-0.36086,6.68035,0.59325,-0.12481,0.66986,7.04920,0.58118,-0.01220,1.31880
36.52,6.97406,0.58667,0.08575,0.96628,7.06286,0.58255,-0.02153,1.28268,6.20220,0.60313,-0.13625,-0.29907,6.88527,0.58859,-0.09318,0.87285,7.02188,0.58173,0.04288,1.28003
36.56,6.83062,0.59133,0.12157,0.73060,7.14483,0.58228,0.01715,1.20659,6.46177,0.59545,-0.15873,0.41737,7.02871,0.58557,-0.05355,1.02185,6.93991,0.58447,0.09737,1.04144
36.60,6.62570,0.59682,0.14578,0.43867,7.09018,0.58337,0.06689,1.24364,6.70767,0.58694,-0.10595,1.16636,7.09018,0.58420,-0.01029,1.11554,6.79647,0.59023,0.13301,0.63611
36.64,6.34565,0.60341,0.15664,0.11883,6.93308,0.58722,0.12177,1.13089,6.89893,0.58584,-0.02534,1.05811,7.06969,0.58447,0.03906,1.10615,6.58472,0.59600,0.14578,0.26810
36.68,6.12024,0.60944,0.15930,-0.29192,6.78964,0.59325,0.17093,0.69129,7.02871,0.58831,-0.01181,0.69129,7.00139,0.58749,0.08384,0.94219,6.35931,0.60203,0.14978,0.00423
36.72,5.90849,0.61713,0.13644,-0.75481,6.51641,0.60231,0.18427,0.05002,7.09018,0.58475,0.00248,0.84202,6.83745,0.59161,0.11700,0.69010,6.12024,0.60807,0.14749,-0.25751
36.76,5.68991,0.62124,0.09051,-1.01855,6.24319,0.60889,0.16921,-0.47533,7.04920,0.58639,0.05660,0.98943,6.62570,0.59709,0.14082,0.37754,5.90849,0.61466,0.12767,-0.49439
36.80,5.55329,0.62399,0.04878,-1.11329,6.03827,0.61603,0.14311,-0.87748,6.92625,0.58996,0.09871,0.80629,6.38663,0.60341,0.14844,0.03586,5.72406,0.61822,0.10404,-0.68679
36.84,5.52597,0.62536,0.00152,-1.16173,5.73089,0.62152,0.09032,-1.03879,6.75548,0.59545,0.11872,0.61467,6.14073,0.60944,0.14254,-0.28160,5.60794,0.62234,0.08632,-1.14333
36.88,5.53280,0.62426,-0.04783,-1.10033,5.56013,0.62261,0.04954,-0.95198,6.51641,0.59902,0.14177,0.48367,5.92898,0.61520,0.12367,-0.55605,5.56013,0.62755,0.01524,-1.58968
36.92,5.62160,0.62124,-0.09013,-0.93452,5.49182,0.62481,0.02153,-0.99261,6.24319,0.60615,0.17226,0.02567,5.73089,0.61932,0.10004,-0.85763,5.59428,0.62426,-0.07032,-1.35731
36.96,5.81969,0.61685,-0.12500,-0.69222,5.40302,0.62536,-0.02649,-1.08934,5.99729,0.61493,0.15302,-0.62711,5.61477,0.62399,0.05679,-1.16384,5.68308,0.61960,-0.10576,-0.79835
37.00,6.03827,0.61081,-0.14768,-0.38402,5.50548,0.62261,-0.07375,-0.99565,5.75821,0.61932,0.10824,-0.98070,5.56013,0.62453,-0.00248,-1.23596,5.85384,0.61520,-0.12234,-0.44026
37.04,6.26368,0.60450,-0.15473,-0.07344,5.65575,0.61905,-0.10976,-0.79200,5.58062,0.62316,0.06593,-1.09874,5.58062,0.62316,-0.04954,-1.10284,6.05193,0.60999,-0.13549,-0.21213
37.08,6.52324,0.59847,-0.15664,0.31230,5.79920,0.61383,-0.14292,-0.43828,5.47816,0.62481,0.01944,-1.13910,5.68991,0.62042,-0.09109,-0.91096,6.28417,0.60423,-0.14292,0.06484
37.12,6.74865,0.59106,-0.13377,0.77254,6.09974,0.60615,-0.14139,-0.12161,5.44400,0.62481,-0.02820,-1.10602,5.85384,0.61575,-0.12577,-0.62116,6.52324,0.59792,-0.13339,0.40281
37.16,6.90576,0.58694,-0.08899,1.08524,6.32516,0.60341,-0.15168,0.18897,5.51231,0.62206,-0.06708,-1.10072,6.05193,0.60972,-0.14292,-0.27432,6.72816,0.59298,-0.10766,0.66972
37.20,7.00822,0.58392,-0.04002,1.20884,6.56423,0.59325,-0.13911,0.72861,5.64209,0.61987,-0.11414,-1.09834,6.29100,0.60395,-0.14768,0.07927,6.89210,0.58914,-0.07527,0.82429
37.24,7.06969,0.58365,0.01181,1.19163,6.82379,0.59023,-0.08194,0.97091,5.84018,0.61328,-0.16559,-0.82217,6.53007,0.59737,-0.13606,0.41565,6.99456,0.58694,-0.04021,0.92446
37.28,7.04920,0.58502,0.05888,1.05772,6.93991,0.58749,-0.04116,0.76646,6.09291,0.60560,-0.19056,-0.27657,6.73499,0.59270,-0.11243,0.68865,7.02188,0.58584,-0.00229,1.01908
37.32,6.89893,0.58859,0.09890,0.84215,7.01505,0.58804,-0.02210,0.58450,6.34565,0.59709,-0.18846,0.30754,6.91942,0.58804,-0.07870,0.88714,6.98773,0.58639,0.04364,1.03456
37.36,6.74865,0.59325,0.12843,0.55962,7.06969,0.58612,-0.01353,0.83580,6.59155,0.58969,-0.16026,0.74065,7.02871,0.58612,-0.03716,0.97276,6.87844,0.58941,0.08708,0.87100
37.40,6.54373,0.59929,0.14501,0.23634,6.93308,0.58530,0.03678,1.25608,6.80330,0.58392,-0.12119,0.94920,7.06286,0.58530,0.00095,0.99962,6.71450,0.59380,0.11814,0.56346
37.44,6.26368,0.60533,0.14711,-0.09025,6.79647,0.58859,0.09776,1.36432,6.95357,0.57981,-0.07718,0.98705,7.02871,0.58612,0.04135,1.02688,6.50958,0.59929,0.13510,0.16991
37.48,6.03827,0.61136,0.13796,-0.41975,6.62570,0.59216,0.17493,0.77731,7.03554,0.57844,-0.04459,1.06896,6.92625,0.58831,0.08651,0.94722,6.27734,0.60533,0.13129,-0.20538
37.52,5.85384,0.61685,0.11395,-0.74608,6.31832,0.60588,0.17493,-0.16316,7.05603,0.57597,-0.00305,1.35083,6.74865,0.59325,0.12481,0.67158,6.05193,0.61027,0.11395,-0.45773
37.56,5.66942,0.62097,0.07584,-0.99777,6.11341,0.60780,0.13377,-0.50352,6.97406,0.57651,0.07184,1.41223,6.53690,0.59902,0.14406,0.28372,5.84701,0.61466,0.08937,-0.58424
37.60,5.54646,0.62316,0.02992,-1.12759,5.87433,0.61493,0.12024,-0.49836,6.81013,0.58228,0.13282,0.97845,6.30466,0.60533,0.14635,-0.09660,5.69674,0.61713,0.06803,-0.71683
37.64,5.54646,0.62344,-0.01867,-1.12759,5.62843,0.61740,0.10481,-0.67184,6.62570,0.58941,0.14616,0.58596,6.07925,0.61109,0.13510,-0.44264,5.59428,0.62042,0.03754,-0.94616
37.68,5.60794,0.62152,-0.06346,-1.02080,5.55329,0.62399,0.07527,-1.03297,6.36614,0.59353,0.16140,0.54348,5.85384,0.61658,0.11033,-0.75296,5.58062,0.62097,-0.01162,-1.06711
37.72,5.70357,0.61822,-0.10290,-0.82548,5.47133,0.62453,0.01696,-1.27977,6.10658,0.60094,0.20218,0.22801,5.71040,0.62042,0.07146,-0.96535,5.64209,0.61932,-0.05774,-0.94788
37.76,5.89483,0.61301,-0.13320,-0.52456,5.46450,0.62508,-0.03735,-1.25912,5.86067,0.61191,0.19246,-0.41247,5.62160,0.62234,0.02935,-1.06804,5.73089,0.61575,-0.09032,-0.72332
37.80,6.14756,0.60697,-0.14673,-0.15840,5.62160,0.62152,-0.09032,-1.03932,5.66942,0.61630,0.17131,-1.11184,5.60111,0.62289,-0.01639,-1.08603,5.91532,0.61191,-0.11471,-0.48618
37.84,6.35931,0.60094,-0.14692,0.23621,5.75138,0.61713,-0.12367,-0.70426,5.53280,0.62728,0.10614,-1.76489,5.63526,0.62097,-0.06041,-1.00611,6.12707,0.60642,-0.13186,-0.18672
37.88,6.58472,0.59462,-0.12920,0.63413,5.99045,0.61136,-0.14597,-0.37383,5.46450,0.62700,-0.00419,-1.58757,5.76504,0.61795,-0.10004,-0.82415,6.35248,0.60066,-0.13053,0.13683
37.92,6.82379,0.58969,-0.08918,0.85287,6.27734,0.60505,-0.15568,-0.01006,5.47133,0.62371,-0.04364,-0.89416,5.94264,0.61274,-0.13129,-0.51106,6.57789,0.59572,-0.11948,0.43748
37.96,6.95357,0.58776,-0.05259,0.87100,6.48226,0.59792,-0.14139,0.24336,5.58062,0.62206,-0.05145,-0.69315,6.14756,0.60670,-0.14254,-0.14755,6.75548,0.59078,-0.09680,0.76130
38.00,7.00822,0.58584,-0.02210,0.91983,6.74182,0.59435,-0.13434,0.45403,5.71040,0.62069,-0.07737,-0.95397,6.40029,0.60094,-0.14101,0.18566,6.89893,0.58749,-0.05850,1.04131
38.04,7.05603,0.58557,0.01753,1.02172,6.93991,0.58667,-0.11395,0.84281,5.94264,0.61767,-0.14044,-0.96125,6.61204,0.59517,-0.12805,0.51873,6.98773,0.58557,-0.00838,1.15352
38.08,6.99456,0.58694,0.06346,1.02675,7.00822,0.58392,-0.06136,1.10562,6.18171,0.60834,-0.17969,-0.38535,6.80330,0.59023,-0.10138,0.85657,7.00139,0.58639,0.04916,0.90990
38.12,6.82379,0.59078,0.10633,0.85790,7.10385,0.58255,-0.02210,1.25859,6.42078,0.60121,-0.16883,0.20882,6.94674,0.58612,-0.05278,1.02291,6.94674,0.59133,0.06727,0.58636
38.16,6.64619,0.59600,0.13529,0.56479,7.05603,0.58090,0.04326,1.29326,6.66669,0.59517,-0.15473,0.63002,7.03554,0.58639,-0.01029,0.96839,6.81696,0.59188,0.08041,0.57603
38.20,6.44128,0.60176,0.15454,0.16885,6.89893,0.58694,0.09128,1.05600,6.87160,0.58804,-0.11872,1.00359,7.04237,0.58584,0.02134,0.94920,6.63253,0.59655,0.11586,0.51648
38.24,6.18171,0.60889,0.15568,-0.36219,6.76915,0.58886,0.12081,0.87166,6.98773,0.58502,-0.06650,1.17470,6.97406,0.58749,0.06403,0.93637,6.43445,0.60203,0.13186,0.23780
38.28,5.94264,0.61575,0.12024,-0.75269,6.50275,0.59462,0.18141,0.24640,7.04237,0.58337,-0.02382,1.27990,6.83745,0.59106,0.10309,0.76235,6.20903,0.60752,0.13568,-0.08813
38.32,5.77871,0.61850,0.08137,-0.82058,6.24319,0.60752,0.15073,-0.55235,7.02188,0.58228,0.03640,1.29763,6.65302,0.59627,0.12901,0.47454,5.99729,0.61328,0.12462,-0.40255
38.36,5.64209,0.62152,0.05526,-0.86822,6.03827,0.60752,0.09947,-0.55129,6.92625,0.58612,0.09528,0.94696,6.44128,0.60176,0.14196,0.14331,5.81286,0.61822,0.09871,-0.62817
38.40,5.53280,0.62344,0.01810,-1.02066,5.74455,0.61246,0.10423,-0.46501,6.76915,0.59133,0.12024,0.41208,6.20903,0.60807,0.14082,-0.19505,5.68991,0.62097,0.07012,-0.79517
38.44,5.56013,0.62344,-0.02954,-1.09543,5.59428,0.61713,0.08308,-0.77043,6.56423,0.59682,0.11776,0.09237,5.99045,0.61356,0.12443,-0.48578,5.60794,0.62289,0.05412,-1.30491
38.48,5.66942,0.62097,-0.07584,-1.00558,5.49182,0.62014,0.04040,-1.04634,6.32516,0.60039,0.11776,-0.00159,5.81286,0.61822,0.10004,-0.73020,5.62160,0.62892,-0.03754,-1.66458
38.52,5.77871,0.61713,-0.11471,-0.77016,5.39619,0.62042,-0.00972,-1.10377,6.07242,0.60588,0.12310,-0.19175,5.66258,0.62179,0.06689,-0.97964,5.68991,0.61960,-0.12157,-1.07558
38.56,5.96313,0.61136,-0.14063,-0.43404,5.48499,0.61932,-0.05660,-0.90858,5.84701,0.61109,0.10824,-0.51159,5.61477,0.62399,0.02172,-1.19693,5.81969,0.61548,-0.12462,-0.40824
38.60,6.23636,0.60533,-0.14997,-0.06934,5.58745,0.61548,-0.08956,-0.56161,5.66942,0.61493,0.08099,-0.81793,5.60794,0.62399,-0.03430,-1.24814,6.00412,0.61027,-0.13282,-0.17759
38.64,6.45494,0.59902,-0.14654,0.30251,5.73089,0.61081,-0.09433,-0.38786,5.53963,0.61795,0.04021,-1.03601,5.68308,0.62124,-0.08880,-1.02212,6.20903,0.60478,-0.13415,-0.09541
38.68,6.65302,0.59298,-0.12520,0.64961,6.03144,0.60807,-0.10252,-0.55976,5.47816,0.61850,-0.00724,-1.10072,5.83335,0.61603,-0.12196,-0.63161,6.42761,0.59984,-0.14273,0.02766
38.72,6.86477,0.58859,-0.09109,0.90408,6.24319,0.60478,-0.15035,-0.45813,5.51914,0.61740,-0.05679,-0.94801,6.02461,0.61081,-0.13606,-0.28769,6.63936,0.59325,-0.14406,0.43894
38.76,6.99456,0.58557,-0.05069,1.07796,6.46177,0.59490,-0.17036,0.30886,5.60794,0.61274,-0.07965,-0.81317,6.24319,0.60505,-0.14273,0.00648,6.81696,0.58694,-0.11148,0.93756
38.80,7.02188,0.58420,-0.00210,1.14916,6.75548,0.58776,-0.11605,0.91242,5.77187,0.61219,-0.12196,-0.63982,6.47543,0.59902,-0.13720,0.32156,6.93308,0.58365,-0.05964,1.22154
38.84,7.02871,0.58530,0.04802,1.04250,6.89210,0.58667,-0.07355,1.01153,5.97679,0.60231,-0.14597,-0.13577,6.70084,0.59353,-0.11643,0.61414,6.98089,0.58228,-0.00553,1.27540
38.88,6.95357,0.58859,0.08518,0.82534,6.99456,0.58283,-0.04516,1.22432,6.21587,0.59874,-0.12805,0.27657,6.87160,0.58941,-0.08575,0.84255,6.98089,0.58337,0.04459,1.20791
38.92,6.77598,0.59243,0.11243,0.62195,7.07652,0.58090,0.02458,1.36856,6.44811,0.59270,-0.11795,0.55632,6.98089,0.58639,-0.04650,0.99076,6.88527,0.58557,0.09680,0.97594
38.96,6.55740,0.59764,0.13529,0.39884,6.99456,0.58530,0.08346,1.10138,6.68035,0.58831,-0.08251,0.78009,7.04920,0.58557,-0.00343,1.04356,6.72816,0.59188,0.12958,0.57577
39.00,6.35931,0.60368,0.14597,0.11949,6.89893,0.58914,0.11090,0.81105,6.86477,0.58639,-0.05183,0.89813,7.02188,0.58612,0.03983,1.00492,6.55057,0.59682,0.13930,0.23383
39.04,6.12024,0.60944,0.14863,-0.25751,6.74182,0.59353,0.14368,0.56465,6.96723,0.58392,-0.01315,1.03972,6.93991,0.58886,0.07984,0.87484,6.33199,0.60286,0.14635,-0.05664
